"order_id","customer_id","timestamp","sku_code","quantity","zip_code","order_fulfilled"
"112cea07-0f39-4e75-ab99-a6e12926f8fb","1d529f76-efbb-11eb-a231-8c8590a11b57","2021-07-17 15:30:34","1256746807154",10,"84387",False
"dfb885c4-19b0-451c-9253-3b2bdb419056","1d52bb46-efbb-11eb-a231-8c8590a11b57","2021-07-13 10:32:03","1753443009107",10,"98148",False
"2f6adae9-7b49-4c17-8795-a014f24b4ab1","1d52ce38-efbb-11eb-a231-8c8590a11b57","2021-07-20 07:38:50","3279724572309",6,"98413",False
"d8f71a08-a2ea-4e3b-9862-8bb27baacd49","1d534912-efbb-11eb-a231-8c8590a11b57","2021-07-05 12:05:30","3962712863915",8,"26563",False
"eec5b285-a83c-4072-a47c-63f0b92dc0f8","1d531456-efbb-11eb-a231-8c8590a11b57","2021-07-12 04:24:28","1812982665707",3,"52357",False
"856bee4b-2380-48bf-a36b-aa86f62daea1","1d527f5a-efbb-11eb-a231-8c8590a11b57","2021-07-16 02:35:51","3765991624730",9,"52851",True
"23e4bb44-ce8c-4c42-bd40-b7080f888810","1d53a70e-efbb-11eb-a231-8c8590a11b57","2021-07-08 23:22:04","9639907676998",9,"89854",False
"fd4521f9-cee7-430c-bc6e-c3d359ff7c2d","1d52b024-efbb-11eb-a231-8c8590a11b57","2021-07-17 16:54:06","6287334270864",2,"04406",True
"cac9d621-a76c-42fc-8f4d-d9fce491e6e9","1d529242-efbb-11eb-a231-8c8590a11b57","2021-07-07 05:05:41","0333736346693",3,"55803",True
"08e77287-e85c-419b-bcf0-309ea5144964","1d539c32-efbb-11eb-a231-8c8590a11b57","2021-07-15 19:44:46","2392312604327",10,"04406",True
"f68f5a36-6845-4b34-af3c-de0ed8adff49","1d52b916-efbb-11eb-a231-8c8590a11b57","2021-07-15 05:05:38","6057662702890",3,"79005",True
"d99b83c5-9633-49e8-bd8b-89f649219b64","1d53a27c-efbb-11eb-a231-8c8590a11b57","2021-07-12 06:04:52","8436241862367",5,"15122",True
"d47d25e5-1973-43af-af11-d037a4dd8620","1d5297ec-efbb-11eb-a231-8c8590a11b57","2021-07-17 20:45:05","6475987622028",8,"98920",True
"3294246e-4105-466a-86e0-91614e3998a6","1d52d180-efbb-11eb-a231-8c8590a11b57","2021-07-17 00:28:19","3397401489020",10,"70511",True
"ee7f31fb-d689-4795-b19c-0b784982df2b","1d52a8cc-efbb-11eb-a231-8c8590a11b57","2021-07-07 11:56:34","2368314727609",9,"52851",False
"eb023d43-b489-4195-b24a-b4a9807f14ee","1d53a0e2-efbb-11eb-a231-8c8590a11b57","2021-07-24 05:57:58","0050455623866",1,"67043",False
"8b6b5b9e-18b4-431a-800e-43e8e3d3d192","1d5295d0-efbb-11eb-a231-8c8590a11b57","2021-07-11 07:48:41","9391119269213",6,"50324",True
"085181e9-d221-4bc0-99a4-c30f48a25026","1d539110-efbb-11eb-a231-8c8590a11b57","2021-07-27 07:51:13","6057662702890",6,"53082",True
"e79b566f-b137-4513-84f7-02c0ba355714","1d538242-efbb-11eb-a231-8c8590a11b57","2021-07-27 02:46:31","6618306719850",7,"66113",True
"34ef9b7f-131a-45e1-994c-392efc457f92","1d534d9a-efbb-11eb-a231-8c8590a11b57","2021-07-02 00:30:58","0472927742330",1,"21675",False
"efa60cf7-291e-4803-8e73-1d32c738727f","1d52a994-efbb-11eb-a231-8c8590a11b57","2021-07-06 11:14:56","0603850506410",1,"59379",False
"6eefed39-1d80-444e-908b-4682dfe03aa5","1d52d46e-efbb-11eb-a231-8c8590a11b57","2021-07-09 23:44:47","9308705932529",2,"74865",True
"31846bec-38ee-452e-9fde-d5213f810ea0","1d534304-efbb-11eb-a231-8c8590a11b57","2021-07-22 23:40:26","2392312604327",8,"14872",True
"a6cf06a5-7b7b-4374-a37f-5e6d38e8c188","1d53860c-efbb-11eb-a231-8c8590a11b57","2021-07-14 10:52:54","7520471167192",1,"98148",False
"0942c838-82d1-4f2a-9ddc-807cee77a25d","1d52e5bc-efbb-11eb-a231-8c8590a11b57","2021-07-09 23:32:55","2418621042756",1,"50324",False
"a47160df-4e9b-4911-8fe7-e0f1ae36fc83","1d5329f0-efbb-11eb-a231-8c8590a11b57","2021-07-10 05:28:13","2043397189567",3,"03779",True
"a2bfb46f-f950-4e0c-88ec-ac50e05c5045","1d5391ba-efbb-11eb-a231-8c8590a11b57","2021-07-17 09:16:51","4852008943461",7,"73013",True
"66ac6b85-1c52-4b42-84ce-c147be79048c","1d5334cc-efbb-11eb-a231-8c8590a11b57","2021-07-01 20:47:15","1142625827392",1,"45098",False
"31d20627-2e45-496f-864b-715fc776912a","1d539624-efbb-11eb-a231-8c8590a11b57","2021-07-01 17:56:28","6863423461995",5,"11896",False
"16894dee-76b9-49c7-89c7-6acf312e7828","1d52ce38-efbb-11eb-a231-8c8590a11b57","2021-07-04 07:09:46","4549180172269",1,"28261",False
"6f71337e-cd9e-4226-a526-1bd836643e46","1d52fa0c-efbb-11eb-a231-8c8590a11b57","2021-06-30 13:23:12","2661287585758",2,"12657",False
"8ba22eef-5456-4f65-a54c-41c5b68a355a","1d53ad26-efbb-11eb-a231-8c8590a11b57","2021-07-20 04:12:33","9013806984772",6,"19227",True
"a22bac7f-aa55-451f-88d7-f1cfaae46e49","1d539d86-efbb-11eb-a231-8c8590a11b57","2021-07-28 04:27:14","6110022557940",1,"19227",True
"b8d3b308-4ef1-4ddd-89de-3b47e533346c","1d537bc6-efbb-11eb-a231-8c8590a11b57","2021-07-07 04:35:39","7311219656524",2,"40807",True
"4315831a-e902-469a-bf78-5674ef3051b8","1d528bda-efbb-11eb-a231-8c8590a11b57","2021-07-20 13:30:29","4396112910938",3,"50116",True
"b548848b-84b6-407e-a5c1-c2fbfc03a7db","1d537e8c-efbb-11eb-a231-8c8590a11b57","2021-07-26 14:17:35","9524364027011",4,"76175",True
"c655cc0c-f30f-4711-9b0c-f615dc80f5b8","1d52f7e6-efbb-11eb-a231-8c8590a11b57","2021-07-08 05:49:09","8914117393486",8,"29158",True
"0625b384-2abc-4460-b3a8-8d16ec57f023","1d531adc-efbb-11eb-a231-8c8590a11b57","2021-07-19 23:31:59","6938011848950",5,"69853",True
"885d3a60-e386-404e-9f07-596a7aa7ed57","1d52a44e-efbb-11eb-a231-8c8590a11b57","2021-07-09 16:30:50","1721314519512",3,"35172",True
"f6bed4e4-d701-438d-bf37-ae9a07a15bb8","1d52d2a2-efbb-11eb-a231-8c8590a11b57","2021-07-19 19:30:41","0923271937458",1,"71145",False
"f6423e7a-0435-42e0-8cb6-7fe5489415c4","1d52e044-efbb-11eb-a231-8c8590a11b57","2021-07-24 09:34:22","9163009792510",2,"78673",True
"a7c45262-40a3-4506-992d-1b9f58fef68b","1d53331e-efbb-11eb-a231-8c8590a11b57","2021-07-26 23:59:46","6287334270864",2,"08093",True
"ced48a3b-ee7a-43e6-bd1d-4289ca3e9141","1d539dc2-efbb-11eb-a231-8c8590a11b57","2021-07-08 14:55:56","7148727178336",3,"11727",False
"d09e17d5-c2d3-4201-b38c-c35bd32ed4fc","1d52bd44-efbb-11eb-a231-8c8590a11b57","2021-06-28 23:53:31","8193466766503",7,"70015",True
"456da5c1-7d21-45c9-85e4-53694fc5d7fd","1d534c6e-efbb-11eb-a231-8c8590a11b57","2021-07-26 07:54:11","3402665023740",1,"92489",False
"047702e6-44c3-46e9-832e-fac8fb490fb8","1d52fa8e-efbb-11eb-a231-8c8590a11b57","2021-07-25 06:36:15","1001676184727",6,"88342",True
"3a38e946-d004-4d0d-ae1c-28e70eae6b03","1d5300ce-efbb-11eb-a231-8c8590a11b57","2021-07-07 17:41:11","6174224386494",9,"79005",True
"c1fdfc98-4dea-45ec-bf69-0bf132c88b5f","1d533df0-efbb-11eb-a231-8c8590a11b57","2021-07-22 19:52:39","7726257016580",4,"89667",True
"1260c184-b2ef-4946-ad5a-f13afb1f707f","1d52c226-efbb-11eb-a231-8c8590a11b57","2021-07-26 10:19:14","2080214427037",9,"95147",True
"64d8bb7d-ecc8-4603-966a-662ad56a681d","1d5307cc-efbb-11eb-a231-8c8590a11b57","2021-07-15 20:01:28","3518638782948",10,"78673",True
"22a4fd32-0ef4-4665-9341-13156b8bc023","1d53a79a-efbb-11eb-a231-8c8590a11b57","2021-07-25 20:43:15","1686462252233",2,"21675",True
"7bd5595a-5113-414e-b4a9-0aab16fb32aa","1d534c6e-efbb-11eb-a231-8c8590a11b57","2021-07-20 01:07:17","1898471391555",7,"26563",True
"5207a67b-9639-4fed-baf6-acd6e0f8c066","1d52c74e-efbb-11eb-a231-8c8590a11b57","2021-07-02 04:21:29","7148727178336",1,"18790",False
"5dfb198f-ac8d-4c7b-bced-b4d8969fb12d","1d53112c-efbb-11eb-a231-8c8590a11b57","2021-07-26 08:54:07","6136749946577",3,"66738",True
"023f1cea-dffa-4fa9-8af2-62b5f0dbe8cd","1d534192-efbb-11eb-a231-8c8590a11b57","2021-07-23 20:25:39","2723804682750",1,"40807",False
"bb88ea87-87c4-40ad-9549-2f73025057ff","1d52cc94-efbb-11eb-a231-8c8590a11b57","2021-07-13 05:15:03","9590010943967",2,"84311",True
"98082f77-8b66-44de-95bd-66f5230e351e","1d52c5aa-efbb-11eb-a231-8c8590a11b57","2021-07-22 22:49:59","4268414593327",1,"40807",True
"f71b5f98-f6a1-4e57-8b50-fd39ea24c7a5","1d532d92-efbb-11eb-a231-8c8590a11b57","2021-07-27 22:34:39","3413899940437",6,"21427",True
"5ec25221-388d-4203-b5f2-40b4357096b8","1d530df8-efbb-11eb-a231-8c8590a11b57","2021-06-29 20:03:19","0164597794527",5,"89854",False
"6c6981d9-191d-4f54-a832-9c17b46e4355","1d536b9a-efbb-11eb-a231-8c8590a11b57","2021-07-10 22:40:20","9036289177561",6,"11727",False
"9f7dce4f-d43c-45ce-8ea1-97c390dea0c5","1d539868-efbb-11eb-a231-8c8590a11b57","2021-07-02 00:57:43","8782931027074",5,"13177",False
"1bc4de3f-3389-489a-b145-927b40ca90c9","1d5309d4-efbb-11eb-a231-8c8590a11b57","2021-07-02 08:54:46","4191380003074",10,"84249",False
"64ffda5a-7d35-4aec-9419-cc79baa91500","1d531df2-efbb-11eb-a231-8c8590a11b57","2021-07-10 11:02:27","4212309407770",10,"21820",True
"f976b81c-a86a-4177-bf2e-0481912460d2","1d52d838-efbb-11eb-a231-8c8590a11b57","2021-07-23 00:23:18","8191485807832",7,"70511",True
"012df778-bd84-49b1-88e0-40170b886269","1d52af16-efbb-11eb-a231-8c8590a11b57","2021-07-01 11:47:28","2966278282747",2,"12657",False
"e45dd526-9249-4633-82ec-871ca1edf108","1d52fda4-efbb-11eb-a231-8c8590a11b57","2021-07-27 00:46:14","0759579472847",5,"29247",True
"2bfed49b-98bf-46ea-9659-27c5691996e9","1d5381fc-efbb-11eb-a231-8c8590a11b57","2021-06-30 04:43:05","3413261117801",6,"80008",False
"27e9b3e8-bc1c-4139-8c77-4a48072ea125","1d528644-efbb-11eb-a231-8c8590a11b57","2021-07-19 04:45:52","7491624755415",4,"84513",True
"1a04bfbc-cb8b-460a-b6d7-3f12b1a83af8","1d53a2c2-efbb-11eb-a231-8c8590a11b57","2021-07-14 23:33:36","8057198386388",1,"74842",True
"8ef7f79b-acec-4d95-ae40-fb28e2601376","1d536582-efbb-11eb-a231-8c8590a11b57","2021-07-05 12:04:27","3203093761842",9,"76175",True
"1b134377-1da7-46ef-b645-f0a8d0f8a04f","1d53061e-efbb-11eb-a231-8c8590a11b57","2021-07-14 17:48:50","8097339776715",1,"84387",False
"b38b973f-72ed-4737-8afd-92c06cb33307","1d52f98a-efbb-11eb-a231-8c8590a11b57","2021-07-01 18:24:33","0605664187755",1,"29247",False
"a4dd5302-bf82-4cad-b529-c2aa44846a5d","1d532248-efbb-11eb-a231-8c8590a11b57","2021-07-10 04:18:19","5134332003790",2,"57486",True
"fc72eb1e-a5d7-464e-a6f4-553ada09583c","1d529878-efbb-11eb-a231-8c8590a11b57","2021-07-26 02:43:53","2669300893170",1,"29247",True
"1c6fb5a3-da36-4be7-9322-71599f0b812d","1d52f282-efbb-11eb-a231-8c8590a11b57","2021-07-15 12:43:50","3046184992615",7,"21918",True
"3ec9289c-26b9-48f7-aa27-b7d164ce2cbd","1d52f282-efbb-11eb-a231-8c8590a11b57","2021-07-27 18:41:01","4205930407851",10,"18802",True
"d29022f8-1f9b-493d-ba07-0b8a292c7d8a","1d530f92-efbb-11eb-a231-8c8590a11b57","2021-07-02 15:41:22","3421607337547",8,"55803",True
"123b7a73-3b0f-4871-a709-1ca6c37f4999","1d52945e-efbb-11eb-a231-8c8590a11b57","2021-07-05 00:37:42","1025743263030",1,"11896",False
"1552e004-bb45-4580-b06b-0e212becdf6b","1d52be0c-efbb-11eb-a231-8c8590a11b57","2021-07-03 19:01:53","6827788160931",1,"12657",False
"e9cb7087-e150-4cca-a200-7d8641904f6c","1d534e3a-efbb-11eb-a231-8c8590a11b57","2021-06-30 11:16:06","5546659051512",9,"82898",False
"6f762273-0f66-4c94-8b02-65c09d5d196f","1d536ed8-efbb-11eb-a231-8c8590a11b57","2021-07-09 16:13:15","3682223943127",1,"95147",False
"6d9248dd-57e6-4008-a5a1-e58a4c3409a5","1d537202-efbb-11eb-a231-8c8590a11b57","2021-07-15 17:52:16","7201859626301",1,"80341",False
"7c56a834-cf09-4d58-9c9d-09b40c62ae54","1d539eee-efbb-11eb-a231-8c8590a11b57","2021-07-19 16:32:36","4896910858994",5,"09176",True
"ed121b7a-7c44-4524-88a0-24698a8f47ff","1d52bdd0-efbb-11eb-a231-8c8590a11b57","2021-07-09 19:08:43","5946474367131",1,"82460",True
"12bb72d2-cc1c-47fa-a710-2880abb3be2d","1d5370a4-efbb-11eb-a231-8c8590a11b57","2021-06-30 00:29:44","2299911914850",4,"59971",True
"cd794a65-c5a2-4604-a800-d1aa0aa83413","1d53303a-efbb-11eb-a231-8c8590a11b57","2021-07-24 16:09:46","5533803396858",1,"69853",False
"b305cf9e-3bdd-49d6-9910-474c062c3851","1d52945e-efbb-11eb-a231-8c8590a11b57","2021-07-28 06:19:28","4249321495874",1,"03779",True
"685c09bd-cf00-48d2-8f5c-8287f75649f9","1d52a1a6-efbb-11eb-a231-8c8590a11b57","2021-07-25 13:29:45","6013673037185",1,"84249",True
"89ee4680-e3c5-472e-9d66-d8d30d2802ba","1d5305d8-efbb-11eb-a231-8c8590a11b57","2021-07-17 12:49:28","4268414593327",7,"20533",True
"305c61c6-937c-4dc1-bff3-97adc4aaa3b3","1d539c32-efbb-11eb-a231-8c8590a11b57","2021-07-04 19:42:12","2447174654215",7,"29247",True
"dde31fc9-aa03-4bab-b04a-7ece5d81d129","1d53377e-efbb-11eb-a231-8c8590a11b57","2021-07-25 10:03:27","3132912127753",2,"38431",True
"7ad029e7-361d-4b61-b7d6-355cd7adaddb","1d530a1a-efbb-11eb-a231-8c8590a11b57","2021-07-20 00:02:36","6324241541523",10,"98920",True
"3ab35826-56a3-4f98-acd6-2db40c419d2b","1d52e6a2-efbb-11eb-a231-8c8590a11b57","2021-07-16 14:12:10","6328708317270",4,"21918",True
"6001092d-cc59-4664-bfac-90f9ab183e64","1d52ebac-efbb-11eb-a231-8c8590a11b57","2021-07-15 09:33:42","7281793230239",1,"21820",True
"e6ab14a9-5580-45bf-a608-32ef7b65d610","1d52d57c-efbb-11eb-a231-8c8590a11b57","2021-07-10 07:16:47","0833181958835",1,"70785",False
"d5e8dc9d-9a80-4bfb-8202-b7c698764897","1d52fa0c-efbb-11eb-a231-8c8590a11b57","2021-07-10 00:07:47","6224999827958",10,"06507",True
"5a89a606-9dda-4842-aab3-b8469cfb34d4","1d535e70-efbb-11eb-a231-8c8590a11b57","2021-06-29 05:30:00","2145868339010",7,"32599",False
"011eebb9-9f74-4988-9238-ab6c95093bdf","1d52f98a-efbb-11eb-a231-8c8590a11b57","2021-07-24 18:31:48","8105485101746",1,"21675",True
"bd5e2f62-cc03-4f7b-ba99-7252096704d9","1d532b1c-efbb-11eb-a231-8c8590a11b57","2021-06-29 11:08:58","2805129276637",4,"86975",False
"33995b00-3c54-4bf4-8c22-4be50e016cab","1d535bdc-efbb-11eb-a231-8c8590a11b57","2021-07-01 12:03:56","4196931572795",1,"31013",True
"cf5f66b2-6447-4a35-a2f0-91be259a48c0","1d52bc36-efbb-11eb-a231-8c8590a11b57","2021-07-04 21:25:33","8428241724820",1,"69853",False
"da0f7c86-bad9-4749-948f-1523c945ed1e","1d52c4e2-efbb-11eb-a231-8c8590a11b57","2021-07-20 00:44:45","9337563620507",5,"11727",True
"2b7381bf-8363-4597-b43f-d2fb1e59e2a1","1d531f1e-efbb-11eb-a231-8c8590a11b57","2021-06-30 20:43:41","8457652132832",6,"55488",False
"38595d73-d647-492e-828d-dce8d146b41f","1d52ed50-efbb-11eb-a231-8c8590a11b57","2021-07-27 23:39:24","9822587139710",4,"08093",True
"5a456785-60cb-4195-944b-860fcf565c68","1d528da6-efbb-11eb-a231-8c8590a11b57","2021-07-12 22:28:36","2661287585758",1,"88342",False
"f197ecfb-dbc6-4abf-9046-8e0eb8a70c9a","1d534430-efbb-11eb-a231-8c8590a11b57","2021-07-05 00:55:18","0891649837351",7,"59379",False
"7312c5a2-586c-433e-949e-09d5999e265c","1d530f42-efbb-11eb-a231-8c8590a11b57","2021-07-21 23:31:08","8860868034768",2,"96148",True
"fc30b107-938e-43cf-8640-ad6e7e560d60","1d538aa8-efbb-11eb-a231-8c8590a11b57","2021-07-02 11:16:27","9998808177035",1,"29158",False
"453f786d-9a42-4228-b2f9-d336d986c2e2","1d53331e-efbb-11eb-a231-8c8590a11b57","2021-07-02 10:46:41","6442493631233",9,"12657",False
"d8067225-3e5a-494f-b5de-82d810bf1a55","1d53a47a-efbb-11eb-a231-8c8590a11b57","2021-07-08 17:38:12","5444713247546",1,"38431",False
"66c870a4-4018-492e-95d8-9bc2164ff300","1d52fe3a-efbb-11eb-a231-8c8590a11b57","2021-07-22 18:25:32","2566383615173",6,"67043",True
"90d6bb58-2dff-4c7e-a20a-062e558b2237","1d52f2be-efbb-11eb-a231-8c8590a11b57","2021-07-09 10:26:40","7760049082407",5,"92489",True
"c435fba1-2da8-4184-96e3-aac353769ac0","1d52ddce-efbb-11eb-a231-8c8590a11b57","2021-07-16 13:18:00","7726257016580",9,"66113",True
"2c547136-89ec-41c0-a96b-454c1589812a","1d536dc0-efbb-11eb-a231-8c8590a11b57","2021-07-12 22:47:32","1599965047735",4,"50324",True
"ce22495e-bb7a-4723-8730-109986a2641a","1d52cb86-efbb-11eb-a231-8c8590a11b57","2021-07-24 07:36:33","0549329668510",6,"13177",True
"b62e538b-a7f0-40d8-93d3-a7352873777b","1d53577c-efbb-11eb-a231-8c8590a11b57","2021-07-25 00:35:25","0257252045659",2,"89197",True
"41d2af04-bf14-45df-aed6-d1d1aa7abe8c","1d52d770-efbb-11eb-a231-8c8590a11b57","2021-07-01 08:42:11","2519966365804",7,"66738",False
"aa21d0ef-075f-47bc-b0af-be5db037cdf4","1d52d266-efbb-11eb-a231-8c8590a11b57","2021-07-22 08:15:51","7066149828243",2,"57486",True
"d8b7853d-ff50-4910-a079-c15f8a40a414","1d52bd8a-efbb-11eb-a231-8c8590a11b57","2021-07-08 14:57:00","6424008254786",1,"76175",False
"9e1d2cd4-9d7f-4b3a-89f1-2972222d14f5","1d52d2e8-efbb-11eb-a231-8c8590a11b57","2021-07-05 09:33:40","0848729758594",1,"04406",False
"5c7b65ce-ea08-4128-820c-207ae1fa2f1c","1d53383c-efbb-11eb-a231-8c8590a11b57","2021-07-24 00:47:40","2548121478530",5,"47067",True
"7e561f8b-89c1-424f-94d7-e185633bfc80","1d53577c-efbb-11eb-a231-8c8590a11b57","2021-07-25 14:02:35","5444713247546",2,"59930",True
"96871597-56a9-4b6a-88b6-651af8d0885b","1d5306a0-efbb-11eb-a231-8c8590a11b57","2021-07-16 19:39:25","1712368516046",3,"71145",True
"1e9c3edb-0afd-474b-8c42-5e4cf863986d","1d52ce74-efbb-11eb-a231-8c8590a11b57","2021-06-30 11:34:48","5777387214898",1,"79005",False
"ef4b7ae2-5dab-4d96-91a0-f5ceb75f2a38","1d528694-efbb-11eb-a231-8c8590a11b57","2021-07-10 03:42:31","7546926329670",8,"59930",True
"b594fb87-9cc7-4f11-88ea-b4555821287c","1d536be0-efbb-11eb-a231-8c8590a11b57","2021-07-20 18:27:48","4549904530177",1,"20533",True
"c098c5bb-d724-4365-8694-36f88ec30b87","1d52b7cc-efbb-11eb-a231-8c8590a11b57","2021-07-22 23:03:38","3018718637590",5,"14872",False
