"sku_code","timestamp","inventory"
"1824493534878","2021-07-24 23:27:04",91
"1227770793348","2021-07-27 21:30:59",30
"0695814671791","2021-07-04 00:58:33",9
"3046184992615","2021-07-20 06:52:14",14
"7920698042041","2021-07-02 12:01:38",30
"8083136783773","2021-07-14 13:21:47",73
"2521310962270","2021-07-18 22:25:52",9
"7355289611229","2021-07-12 11:36:31",18
"7480162456502","2021-07-14 14:14:19",77
"0759579472847","2021-07-15 00:04:41",52
"1731096789942","2021-07-21 14:10:45",37
"1009968814352","2021-06-30 06:05:32",20
"6287334270864","2021-06-30 21:45:59",37
"7765612481564","2021-07-27 10:37:16",3
"4727790104324","2021-07-28 07:22:20",27
"1599965047735","2021-07-23 12:54:43",91
"2149551127472","2021-07-26 23:16:20",91
"8983640376136","2021-07-09 04:07:53",48
"4016400524271","2021-06-30 07:46:21",84
"3836702410383","2021-07-17 05:47:34",0
"1093248086133","2021-07-02 13:11:11",9
"4335048889925","2021-07-26 04:31:58",64
"3381059551840","2021-07-25 08:31:44",93
"1256746807154","2021-07-24 21:44:02",93
"2496718325821","2021-07-24 08:40:19",6
"7826398214651","2021-07-21 16:05:41",0
"7532603323093","2021-07-24 04:49:03",66
"2801387592717","2021-07-14 03:03:09",34
"1721314519512","2021-07-26 15:59:56",37
"5371478596964","2021-07-14 16:44:11",31
"4417154544438","2021-07-09 22:47:54",58
"5562606029083","2021-07-04 08:15:42",88
"5120461872345","2021-07-20 08:15:45",0
"7429671756550","2021-07-18 15:23:22",46
"1559428434793","2021-07-15 19:52:59",71
"7520471167192","2021-07-02 10:51:17",46
"0207016016623","2021-07-28 02:55:19",29
"7996846081064","2021-07-19 01:47:14",29
"7362266093794","2021-07-04 19:45:16",68
"7340312772206","2021-07-18 12:42:00",0
"4101372151072","2021-07-27 03:04:50",85
"4396273652715","2021-07-28 03:18:11",0
"1898471391555","2021-07-11 09:02:18",36
"6475987622028","2021-07-13 23:26:47",15
"7314950136492","2021-07-18 13:43:53",53
"2398680002574","2021-07-05 22:41:17",73
"4925158377674","2021-07-08 08:35:58",23
"1536637780521","2021-06-29 11:51:52",21
"9341722329712","2021-07-19 01:31:32",33
"1372138658903","2021-07-21 13:13:05",95
"6101581995601","2021-07-04 21:03:20",4
"4746872343093","2021-06-29 21:40:24",88
"7412094818134","2021-07-02 06:51:34",16
"5190669849029","2021-07-24 10:28:54",49
"9743953394215","2021-07-15 22:39:35",16
"9857002720631","2021-07-25 18:40:27",30
"4004991547885","2021-07-04 12:28:15",43
"1288013361380","2021-07-27 10:54:47",0
"4689500975191","2021-07-28 07:02:42",0
"2571509976830","2021-07-28 16:13:00",0
"9363854678544","2021-07-03 23:21:16",92
"2910867713334","2021-07-02 07:43:09",94
"0549329668510","2021-07-20 12:47:32",52
"0900633533107","2021-07-19 21:24:25",37
"7455084289101","2021-07-05 06:37:05",93
"0335421689429","2021-07-27 08:40:35",65
"0843256216890","2021-07-06 03:10:58",0
"0207016016623","2021-07-27 13:19:51",0
"0931418186157","2021-07-27 12:44:33",47
"2280920242867","2021-07-17 03:47:41",41
"0644212146141","2021-07-07 07:41:15",65
"8078235784523","2021-07-12 07:11:56",0
"8446834146514","2021-07-03 10:41:11",29
"2991241904968","2021-07-22 16:31:11",43
"8729825952692","2021-07-26 03:03:07",66
"6743380054525","2021-07-26 21:20:24",65
"7661565452715","2021-07-12 14:08:24",41
"8926137150413","2021-07-14 04:57:43",96
"0857327881474","2021-07-05 16:37:38",0
"4996165926612","2021-06-30 18:38:54",94
"8220781137999","2021-07-19 15:24:14",66
"4229712529678","2021-07-26 15:52:31",78
"7848728299794","2021-07-03 13:40:41",44
"1543799371245","2021-07-06 18:43:14",15
"7480162456502","2021-07-12 00:50:52",0
"9337563620507","2021-07-22 08:45:47",56
"7828064796959","2021-07-06 23:03:51",0
"9075399893541","2021-07-12 17:53:36",33
"6180919015815","2021-07-03 21:25:46",29
"2548121478530","2021-07-05 14:04:18",12
"6686334141110","2021-07-25 13:06:30",65
"4857086209591","2021-06-30 01:39:23",76
"5696443098596","2021-07-24 22:44:19",0
"0229413186990","2021-07-24 20:30:31",24
"0243765456280","2021-07-22 10:46:44",3
"4101372151072","2021-07-08 14:28:03",36
"4229712529678","2021-07-19 10:42:10",93
"9386774964993","2021-07-24 00:40:36",16
"4110809969302","2021-07-13 01:25:23",14
"9659027716701","2021-07-20 07:33:38",55
"2518812520565","2021-07-11 12:16:28",11
"2473178108010","2021-07-12 06:12:46",93
"8782931027074","2021-07-15 21:54:23",10
"7658617932714","2021-07-02 08:24:56",41
"9201166918364","2021-07-23 08:33:33",42
"8457652132832","2021-07-20 18:06:55",80
"8669125177855","2021-07-02 08:06:38",90
"1593998245588","2021-06-30 14:28:49",0
"5588675339632","2021-07-19 18:42:46",12
"1946723248765","2021-07-14 03:44:14",0
"6848666188922","2021-07-07 23:37:18",71
"8926137150413","2021-06-29 03:04:40",31
"4505415667658","2021-07-27 04:55:51",0
"4359892625669","2021-07-17 00:06:24",28
"0983665528990","2021-07-11 14:52:19",0
"4531473799659","2021-07-21 13:30:55",19
"7703843098830","2021-07-07 19:47:03",93
"2620443973594","2021-07-12 11:02:37",0
"4101372151072","2021-07-05 03:20:24",0
"5574982182740","2021-07-08 09:08:44",81
"8105485101746","2021-07-23 19:19:54",92
"6884578317456","2021-06-28 21:31:01",0
"8403690034324","2021-07-19 19:48:34",0
"7950209700269","2021-07-02 00:09:23",62
"1107609543170","2021-07-28 09:54:39",26
"7765612481564","2021-06-30 15:00:41",53
"8193466766503","2021-07-28 12:25:43",48
"8957829114673","2021-07-10 03:15:18",81
"6134074517134","2021-07-22 05:57:49",67
"6658760366900","2021-07-13 07:26:02",29
"1731096789942","2021-07-22 06:55:37",62
"2830965207446","2021-07-27 18:19:40",45
"2914504617351","2021-07-22 02:08:57",37
"7412094818134","2021-07-09 08:51:50",14
"5099770088603","2021-07-19 02:39:13",0
"0539103717053","2021-07-20 10:47:08",41
"1712748467739","2021-07-19 08:47:43",14
"5265461033997","2021-07-21 07:14:52",40
"8757177514015","2021-07-15 14:44:59",0
"5777387214898","2021-07-18 01:35:56",90
"1888880670655","2021-07-22 05:23:16",62
"9562017537036","2021-07-18 17:48:34",87
"4727790104324","2021-06-30 03:32:06",37
"6997335494656","2021-07-23 09:03:25",27
"2438070176567","2021-07-01 16:37:56",71
"0931418186157","2021-07-11 10:35:00",0
"9663955172089","2021-07-14 03:50:36",52
"0470952145621","2021-07-20 04:42:08",54
"9960653074500","2021-07-11 09:31:41",6
"0742608805013","2021-07-22 07:26:46",93
"2801387592717","2021-07-15 05:44:07",81
"8175496513708","2021-07-13 17:13:56",0
"3768151185676","2021-07-20 11:19:31",52
"2973748969084","2021-07-26 12:48:31",21
"3211602564341","2021-07-08 18:01:57",99
"2398680002574","2021-07-28 12:20:32",78
"8669125177855","2021-07-05 00:20:17",77
"6091779827084","2021-06-29 16:59:59",92
"6846022356978","2021-07-17 03:34:39",11
"8327315851496","2021-07-15 20:43:02",0
"2308340242400","2021-07-25 13:57:35",8
"4938743027168","2021-07-23 22:03:40",0
"6084958803955","2021-07-08 22:59:56",0
"0659657569240","2021-07-16 07:39:57",68
"9523668788789","2021-07-06 08:42:04",68
"4177225605313","2021-07-09 20:59:07",0
"4769735779075","2021-07-12 19:53:03",20
"6120750110249","2021-07-14 20:01:09",52
"9111799313651","2021-07-25 14:01:34",93
"6766708061296","2021-06-29 09:41:03",0
"1536637780521","2021-06-30 11:49:18",0
"8083136783773","2021-06-29 17:07:34",0
"2583206799810","2021-07-24 07:16:22",0
"6846022356978","2021-07-03 17:14:12",0
"1450899358895","2021-07-23 02:04:49",50
"1632945116868","2021-06-30 19:03:25",20
"1593998245588","2021-07-13 09:01:30",3
"4999393305174","2021-07-10 17:55:37",4
"7520471167192","2021-07-04 17:50:44",48
"8155839386619","2021-07-05 02:38:33",94
"1883977457317","2021-07-02 20:43:35",9
"7321046963252","2021-07-23 05:35:15",92
"4446306000256","2021-06-29 17:16:21",1
"0851403696563","2021-07-28 02:31:05",19
"2830965207446","2021-07-27 07:05:20",50
"5760243757387","2021-07-28 03:28:23",39
"0603850506410","2021-07-19 09:07:48",65
"0512382825862","2021-07-13 09:49:34",35
"9890983780188","2021-07-08 13:54:54",12
"9524364027011","2021-07-26 17:06:51",60
"0051844989266","2021-07-12 21:06:32",54
"2253584143849","2021-07-09 12:44:05",52
"3518638782948","2021-07-12 06:20:05",61
"2447174654215","2021-07-24 15:01:08",64
"7567700284275","2021-07-17 07:19:45",2
"2805129276637","2021-07-17 20:25:16",47
"7950209700269","2021-07-03 23:58:30",57
"2240299015578","2021-07-26 19:04:11",0
"9240755366681","2021-06-29 22:47:33",50
"3600412577717","2021-07-20 10:41:00",0
"1022580305695","2021-07-16 16:39:53",61
"4237676945915","2021-07-04 00:43:31",82
"2114577584745","2021-07-14 21:06:24",18
"3250124955282","2021-07-03 08:55:39",0
"6618306719850","2021-07-25 23:16:12",21
"6686334141110","2021-07-22 12:27:47",0
"8768118071566","2021-07-27 13:09:48",0
"4076789973084","2021-07-10 21:01:35",10
"3942373334337","2021-07-18 07:32:51",78
"1116152809886","2021-07-24 03:36:11",0
"3267736026064","2021-07-26 05:58:26",97
"3564208737535","2021-07-01 14:27:11",98
"9930561648407","2021-07-10 23:25:13",52
"4958887947054","2021-07-15 03:26:12",19
"8505423573329","2021-07-14 08:17:58",88
"4396661347322","2021-07-27 19:21:45",0
"5478129142836","2021-07-18 11:26:17",0
"6174224386494","2021-07-11 18:12:10",88
"2314290018514","2021-07-26 01:02:45",62
"9743953394215","2021-07-23 00:07:07",40
"4109881385858","2021-07-14 08:45:35",59
"6668327238656","2021-07-23 17:08:49",71
"0766177115922","2021-07-03 20:10:34",54
"1754558845062","2021-07-16 23:29:50",16
"1035797279857","2021-07-06 14:38:36",66
"0737416724342","2021-07-06 19:25:29",25
"7410119470725","2021-07-04 06:13:12",4
"8707286790879","2021-07-22 18:43:23",21
"5705458971487","2021-07-22 09:24:46",17
"2722992750371","2021-07-19 00:58:06",51
"3203207427619","2021-07-13 03:31:53",15
"7128144294444","2021-07-13 00:35:12",0
"7705383388488","2021-07-11 21:39:16",66
"5134125286690","2021-07-28 14:26:07",47
"8481001841861","2021-07-06 19:07:55",18
"7848588006167","2021-07-24 03:25:23",87
"0257252045659","2021-07-28 13:09:10",0
"0643611037128","2021-07-16 18:19:58",66
"6333738987751","2021-07-10 22:30:23",60
"3404384279781","2021-07-08 23:10:41",42
"0900633533107","2021-07-06 17:08:33",67
"1032664214768","2021-06-29 05:14:02",40
"4415833117034","2021-07-07 10:36:16",19
"0833181958835","2021-07-01 23:54:28",0
"7128478189133","2021-07-13 21:06:42",89
"2300478686330","2021-07-08 09:57:18",88
"1082555989534","2021-07-24 20:17:38",58
"1593998245588","2021-07-03 08:08:30",7
"0011972181147","2021-07-21 11:51:34",76
"4626714628314","2021-07-01 23:35:11",0
"2991241904968","2021-07-15 18:05:54",81
"5646519398280","2021-07-09 17:08:05",44
"6101581995601","2021-07-08 02:14:02",35
"8860868034768","2021-07-19 10:18:37",74
"6655868512765","2021-07-16 13:41:51",79
"1180053759908","2021-07-11 02:35:45",71
"4636815798120","2021-07-08 13:49:25",0
"3905504481775","2021-07-02 12:03:27",75
"9656101438887","2021-07-03 17:46:02",93
"9284222231058","2021-07-12 07:59:53",22
"0051844989266","2021-07-26 02:30:09",13
"1456532863269","2021-07-24 02:20:08",75
"1508124739503","2021-07-14 18:27:21",73
"8144739473123","2021-07-28 02:24:20",35
"7724295431655","2021-07-21 17:21:01",26
"0021563213584","2021-06-28 20:54:11",29
"0347786603248","2021-07-03 04:12:29",78
"1390604805897","2021-07-05 16:47:12",21
"2751648072796","2021-06-28 18:04:44",41
"5527636556473","2021-07-01 06:35:46",0
"2620450533156","2021-07-05 09:22:43",65
"7683420165424","2021-07-19 09:25:29",0
"6165565033345","2021-07-21 15:20:56",41
"5478129142836","2021-07-23 00:46:14",97
"7362266093794","2021-07-10 10:18:43",71
"9741218209700","2021-07-17 01:23:19",0
"1349361832424","2021-07-17 10:57:58",90
"3764520881477","2021-07-15 23:23:11",39
"1116152809886","2021-07-14 03:05:25",67
"8105485101746","2021-07-28 03:06:40",27
"2137603754820","2021-07-12 05:22:41",91
"2240299015578","2021-07-19 23:13:00",71
"7501111783095","2021-07-22 12:47:30",88
"5775901751867","2021-07-04 13:52:51",71
"2280920242867","2021-07-15 15:27:03",22
"3179128685783","2021-07-16 11:50:52",59
"5946474367131","2021-07-19 07:52:40",27
"0349107406507","2021-07-25 21:59:55",24
"2145868339010","2021-07-16 21:46:22",22
"3018718637590","2021-07-08 05:57:25",56
"3868700794202","2021-07-24 06:37:43",0
"9636321234766","2021-07-08 04:51:11",0
"2473178108010","2021-06-29 00:19:58",75
"0305486874030","2021-07-14 16:27:54",0
"0759579472847","2021-07-03 07:26:08",0
"3898881671122","2021-07-16 15:33:11",32
"2571509976830","2021-06-29 08:55:51",0
"1456532863269","2021-07-28 04:44:05",34
"2253584143849","2021-07-12 02:07:58",0
"5533803396858","2021-07-21 23:33:28",0
"0257252045659","2021-07-18 01:50:15",5
"4415833117034","2021-07-12 01:13:37",80
"5574982182740","2021-07-26 12:25:49",3
"3250124955282","2021-07-28 05:38:02",80
"7703843098830","2021-07-22 13:01:58",22
"1679541072723","2021-07-25 05:26:48",13
"3629344973473","2021-07-16 16:19:46",3
"8707286790879","2021-07-06 04:16:21",90
"7164455618579","2021-07-05 03:10:21",10
"7201859626301","2021-07-04 12:56:01",7
"9960653074500","2021-07-01 18:24:20",40
"2722992750371","2021-07-25 03:41:40",0
"4249321495874","2021-07-12 05:04:36",24
"8498247414070","2021-06-29 13:13:06",42
"2312432921272","2021-07-06 22:56:22",75
"3201017026954","2021-07-23 19:22:17",0
"8353544439280","2021-06-29 10:18:07",85
"9937567982504","2021-07-18 22:54:27",85
"9656101438887","2021-07-01 21:28:09",24
"4852008943461","2021-07-05 21:39:27",93
"1754558845062","2021-07-02 19:37:19",22
"2258313237059","2021-06-30 21:38:50",35
"7518689268602","2021-07-08 09:16:27",88
"6846022356978","2021-07-18 14:36:14",0
"5548851027265","2021-07-07 03:18:50",81
"6324241541523","2021-07-13 20:19:27",35
"3549401289746","2021-07-15 18:22:07",15
"6591520177746","2021-07-21 09:00:52",72
"6659398368458","2021-07-26 05:26:58",59
"9321334803961","2021-07-04 09:14:45",11
"1753443009107","2021-07-02 22:28:30",0
"4122031030378","2021-07-07 18:05:58",40
"6136749946577","2021-06-29 17:13:05",98
"7828064796959","2021-06-29 05:57:12",0
"7848588006167","2021-07-09 07:13:38",81
"6913736785087","2021-07-21 02:08:13",0
"9611253554496","2021-07-02 16:29:00",92
"4907851586737","2021-07-13 16:23:01",87
"7658617932714","2021-07-05 04:26:19",0
"5439878015734","2021-07-13 19:32:06",6
"5705458971487","2021-07-12 16:15:35",22
"1754558845062","2021-07-05 13:23:58",72
"7434873471439","2021-07-18 20:06:58",28
"9391119269213","2021-07-11 23:37:32",25
"6291603248416","2021-07-13 01:24:44",33
"8155839386619","2021-07-11 14:00:31",11
"2316433481704","2021-07-15 23:34:29",74
"9203880653330","2021-07-15 16:14:30",98
"6659398368458","2021-07-20 13:41:54",80
"3315520650633","2021-06-30 12:35:10",74
"0236848557165","2021-07-06 07:11:59",68
"2983381674238","2021-07-08 23:13:52",89
"2937842701032","2021-07-15 13:59:03",82
"0405411526215","2021-07-08 19:29:04",43
"2114577584745","2021-07-25 12:27:54",95
"1342284993906","2021-07-03 03:31:53",0
"9839542961842","2021-07-23 15:47:49",98
"9416516231981","2021-07-11 06:37:56",27
"2644886946113","2021-07-11 09:41:56",4
"7126611062732","2021-07-23 20:10:29",84
"5782841067279","2021-07-21 19:27:03",0
"6416862278374","2021-07-05 12:41:16",59
"4544149673931","2021-07-14 10:06:11",47
"9839542961842","2021-07-17 02:05:19",84
"4212309407770","2021-06-30 09:13:45",41
"2701713023215","2021-07-16 03:55:18",1
"4857086209591","2021-07-19 04:46:01",60
"0305486874030","2021-07-15 02:02:33",82
"0296670662536","2021-07-07 19:47:31",0
"0903802146290","2021-07-16 02:53:48",39
"4470229604437","2021-07-21 09:42:03",69
"0983930103105","2021-06-29 19:07:54",56
"2801561931837","2021-07-20 21:35:20",75
"3711895473820","2021-07-19 20:33:59",93
"0240268117755","2021-07-21 17:32:34",31
"1632945116868","2021-07-16 20:37:05",0
"8957829114673","2021-07-27 21:56:22",0
"5574982182740","2021-07-15 03:26:53",61
"5527636556473","2021-07-13 07:31:07",5
"8144739473123","2021-07-23 08:26:36",13
"2417974973502","2021-07-19 09:59:38",99
"7311219656524","2021-07-26 18:36:49",51
"7295963904097","2021-06-30 03:03:38",20
"2171747733297","2021-07-06 19:38:37",0
"2288985725455","2021-07-13 07:59:44",76
"2914504617351","2021-07-08 09:00:59",72
"8588770435816","2021-07-05 01:07:30",84
"3413261117801","2021-07-01 08:28:22",11
"1837274220914","2021-07-05 14:36:19",0
"2991241904968","2021-07-15 13:01:47",58
"8078235784523","2021-07-06 18:25:43",58
"1753443009107","2021-07-05 21:37:51",25
"5772459928161","2021-07-13 08:48:38",39
"9636321234766","2021-07-07 16:51:30",30
"1159408215451","2021-07-19 22:24:27",11
"3764520881477","2021-07-06 05:22:30",0
"3024102615341","2021-07-25 16:49:08",99
"9756792287778","2021-06-28 23:33:08",0
"2151826068885","2021-07-21 21:56:15",20
"2314290018514","2021-07-03 14:11:56",60
"2100323651991","2021-07-17 20:53:23",89
"6959440640908","2021-07-21 16:04:03",85
"6717731806323","2021-07-21 05:47:21",0
"7881788479515","2021-07-10 12:36:22",97
"0752735454947","2021-07-17 13:20:51",16
"7739260302991","2021-07-05 05:21:38",51
"0749465398405","2021-07-12 11:44:13",86
"6655868512765","2021-07-27 17:16:32",50
"1823076810408","2021-07-02 05:16:39",44
"7014363495789","2021-07-27 05:01:50",3
"0167318826170","2021-07-28 06:46:16",22
"0848408621188","2021-07-16 15:51:43",46
"3682223943127","2021-07-23 02:01:47",0
"2316433481704","2021-07-28 09:09:10",76
"8876767721906","2021-07-02 11:49:01",82
